id,incentives,renewal
649,222.0631241798401,0.72534883
81136,777.9001593589783,0.7159933
70762,424.9659776687622,0.37780336
53935,363.37602138519287,0.72534883
15476,522.2625732421875,0.5776273
64797,787.3147130012512,0.72534883
67412,102.45466232299805,0.32103884
44241,140.13361930847168,0.26684138
5069,913.1144285202026,0.7122859
16615,1894.885003566742,0.7159933
84281,1342.538595199585,0.7195503
82623,83.28580856323242,0.750008
86475,151.14891529083252,0.13096997
68263,80.84821701049805,0.72630495
113135,80.7502269744873,0.72534883
45532,1202.2733688354492,0.7195503
102161,498.65394830703735,0.7159933
84789,366.7137622833252,0.12137364
62398,771.9376087188721,0.71007615
70148,219.40773725509644,0.7159933
102487,501.24192237854004,0.37780336
100513,218.08290481567383,0.19013971
92702,310.0934028625488,0.5776273
25051,144.35577392578125,0.15279695
92920,928.627610206604,0.72534883
25520,529.2931795120239,0.4753069
81869,2064.1815662384033,0.5610139
75402,498.65394830703735,0.7159933
34053,9.790420532226562,0.0822924
21191,638.2770538330078,0.7159933
10864,359.0308427810669,0.7159933
6349,504.68891859054565,0.72534883
85213,498.65394830703735,0.7159933
17255,196.1381435394287,0.37780336
108351,64.29380178451538,0.19892316
51437,424.9659776687622,0.37780336
88629,528.9285778999329,0.27068946
85367,80.7502269744873,0.72534883
12313,63.59553337097168,0.5617831
71659,781.477689743042,0.7195503
35142,359.0308427810669,0.7159933
62988,1196.7694759368896,0.7159933
8793,151.94910764694214,0.48422214
11433,638.2770538330078,0.7159933
30586,1191.01881980896,0.7122859
53012,219.40773725509644,0.7159933
87924,498.65394830703735,0.7159933
106177,546.3579297065735,0.4914474
63058,669.6617603302002,0.3873491
99537,955.2122354507446,0.7478301
35336,457.5485587120056,0.23325014
78691,43.58625411987305,0.37780336
16161,635.2100372314453,0.7122859
94318,363.37602138519287,0.72534883
96583,217.7259922027588,0.71007615
104560,392.18634366989136,0.74298996
19638,1755.2618980407715,0.7159933
26080,774.162232875824,0.7122859
113482,498.65394830703735,0.7159933
82175,222.0631241798401,0.72534883
1239,143.42236518859863,0.45570952
32521,142.30620861053467,0.12320667
68529,504.68891859054565,0.72534883
38882,40.67409038543701,0.0759244
8299,222.0631241798401,0.72534883
98521,673.0302572250366,0.51447815
47257,397.472083568573,0.5617831
42445,501.24192237854004,0.37780336
104700,200.07562637329102,0.14723738
109204,917.5232648849487,0.7159933
20138,84.93232727050781,0.08930064
28468,1482.8038215637207,0.7195503
94964,326.5158534049988,0.20991394
59773,150.04706382751465,0.47784635
17261,1196.7694759368896,0.7159933
9570,188.7803077697754,0.6093767
55159,81.20012283325195,0.15279695
82480,222.0631241798401,0.72534883
51225,94.07848119735718,0.12711762
53176,16.724109649658203,0.14144568
82883,222.0631241798401,0.72534883
63590,1211.2534046173096,0.72534883
50906,189.78559970855713,0.13955125
21635,424.9659776687622,0.37780336
84000,196.1381435394287,0.37780336
79029,1211.2534046173096,0.72534883
60256,1069.9405074119568,0.72534883
110660,119.86219882965088,0.37780336
51023,1493.8791990280151,0.72534883
99146,424.9659776687622,0.37780336
93878,360.68201065063477,0.7195503
93845,222.0631241798401,0.72534883
5364,9.561538696289062,0.080355
106612,655.2200317382812,0.73654234
79928,635.2100372314453,0.7122859
94761,1093.48726272583,0.5776273
7126,774.162232875824,0.7122859
82176,415.78102111816406,0.4540552
53475,76.57814025878906,0.08044395
88108,1196.7694759368896,0.7159933
65166,79.17308807373047,0.71007615
65378,196.1381435394287,0.37780336
47119,629.1711330413818,0.57055646
64338,1476.0156869888306,0.7159933
48872,119.86219882965088,0.37780336
26061,1057.1463704109192,0.7159933
78191,635.2100372314453,0.7122859
108224,787.3147130012512,0.72534883
47646,43.58625411987305,0.37780336
63423,764.4617557525635,0.7026678
109453,272.41408824920654,0.37780336
43299,498.65394830703735,0.7159933
86879,498.65394830703735,0.7159933
51882,928.627610206604,0.72534883
84497,86.34889125823975,0.07437839
19699,730.0697565078735,0.37780336
52164,611.8762493133545,0.55392355
36055,196.1381435394287,0.37780336
17844,1476.0156869888306,0.7159933
12006,638.2770538330078,0.7159933
51731,638.2770538330078,0.7159933
101823,348.6900329589844,0.37780336
70611,917.5232648849487,0.7159933
57291,169.62933540344238,0.14723738
3315,522.3403573036194,0.46874857
6841,310.84567308425903,0.43359232
95636,228.8728952407837,0.31537193
89508,504.68891859054565,0.72534883
78357,522.2625732421875,0.5776273
30363,917.5232648849487,0.7159933
65880,624.7009634971619,0.56624883
79166,196.69175148010254,0.37890726
16883,490.581750869751,0.36944407
19400,222.0631241798401,0.72534883
97846,1069.9405074119568,0.72534883
35938,334.87486839294434,0.66430706
109739,359.0308427810669,0.7159933
7542,119.86219882965088,0.37780336
62506,1196.7694759368896,0.7159933
106686,771.9376087188721,0.71007615
22500,359.0308427810669,0.7159933
73566,400.44933557510376,0.56624883
34462,917.5232648849487,0.7159933
109,1057.1463704109192,0.7159933
82344,1464.7021293640137,0.71007615
70324,1313.3060932159424,0.7026678
47235,498.65394830703735,0.7159933
78355,587.5282287597656,0.6549746
97012,272.41408824920654,0.37780336
103271,777.9001593589783,0.7159933
54640,359.0308427810669,0.7159933
18452,348.6900329589844,0.37780336
80733,717.2584533691406,0.5503101
22069,873.572587966919,0.45570952
63586,771.9376087188721,0.71007615
63069,504.68891859054565,0.72534883
66451,1342.538595199585,0.7195503
5163,359.0308427810669,0.7159933
6542,1196.7694759368896,0.7159933
79333,777.9001593589783,0.7159933
8752,777.9001593589783,0.7159933
37396,646.0018157958984,0.72534883
27502,501.24192237854004,0.37780336
65597,498.65394830703735,0.7159933
50178,787.3147130012512,0.72534883
51709,361.941397190094,0.23325014
32294,633.3847045898438,0.71007615
76360,504.68891859054565,0.72534883
51635,222.0631241798401,0.72534883
103391,31.349658966064453,0.05841201
59747,16.026735305786133,0.13546519
21498,917.5232648849487,0.7159933
18771,383.5635781288147,0.72534883
34501,52.153587341308594,0.45570952
77807,222.0631241798401,0.72534883
26350,207.03470706939697,0.37780336
105355,494.1380023956299,0.28274265
5469,219.40773725509644,0.7159933
23826,82.7643871307373,0.071270086
9399,913.1144285202026,0.7122859
44862,174.6615171432495,0.5610139
104114,79.78463172912598,0.7159933
20407,119.86219882965088,0.37780336
7541,498.65394830703735,0.7159933
72892,179.52775955200195,0.5776273
81994,1450.517177581787,0.7026678
111007,363.37602138519287,0.72534883
83350,917.5232648849487,0.7159933
55682,494.83180046081543,0.71007615
26680,222.0631241798401,0.72534883
109949,363.37602138519287,0.72534883
12482,80.7502269744873,0.72534883
108210,504.68891859054565,0.72534883
35717,928.627610206604,0.72534883
74030,424.9659776687622,0.37780336
18407,167.75894165039062,0.1780309
113337,122.92349338531494,0.23325014
81673,297.9247570037842,0.586311
80808,638.2770538330078,0.7159933
87300,498.65394830703735,0.7159933
113610,80.7502269744873,0.72534883
68221,1623.0690479278564,0.7195503
32307,787.3147130012512,0.72534883
53974,787.3147130012512,0.72534883
80255,498.65394830703735,0.7159933
37547,1086.1085057258606,0.73720443
62782,764.4617557525635,0.7026678
60206,1352.5663018226624,0.72534883
109533,638.2770538330078,0.7159933
31952,117.75541305541992,0.08610263
31266,79.78463172912598,0.7159933
49517,272.41408824920654,0.37780336
52843,750.7524490356445,0.5776273
107949,523.9829421043396,0.7553908
50424,415.9280061721802,0.36944407
28080,359.0308427810669,0.7159933
63289,163.06006908416748,0.14144568
59792,47.653913497924805,0.4146307
8600,359.0308427810669,0.7159933
30415,928.627610206604,0.72534883
92033,498.65394830703735,0.7159933
51339,288.3235216140747,0.56624883
104556,921.7429161071777,0.7195503
67550,380.7199001312256,0.7195503
71744,261.26861572265625,0.28023267
49589,58.524370193481445,0.51447815
17018,1111.8203401565552,0.40700182
34936,107.72645473480225,0.1458446
110058,359.0308427810669,0.7159933
67668,635.2100372314453,0.7122859
75859,363.37602138519287,0.72534883
38878,1726.461946964264,0.43972787
107894,80.7502269744873,0.72534883
63438,627.2506713867188,0.7026678
75713,222.0631241798401,0.72534883
15713,855.027437210083,0.57055646
34402,417.22869873046875,0.45570952
40084,219.40773725509644,0.7159933
64940,143.42236518859863,0.45570952
66279,928.627610206604,0.72534883
77818,1321.977138519287,0.5776273
63889,498.65394830703735,0.7159933
48861,218.35345029830933,0.7122859
26520,2441.588580608368,0.7122859
66559,638.2770538330078,0.7159933
24068,43.32304000854492,0.08090922
20211,2839.028835296631,0.49832246
86715,635.2100372314453,0.7122859
68601,80.7502269744873,0.72534883
95696,587.5282287597656,0.6549746
60049,490.039587020874,0.7026678
7620,370.76622247695923,0.52189344
42468,363.37602138519287,0.72534883
106475,938.1033182144165,0.7333479
43145,2136.5725994110107,0.7026678
102597,359.0308427810669,0.7159933
93680,728.0995845794678,0.5591329
37065,348.6900329589844,0.37780336
49472,494.83180046081543,0.71007615
45364,458.8505029678345,0.14243089
112287,638.2770538330078,0.7159933
90044,334.833562374115,0.46874857
40999,378.9770007133484,0.7159933
93637,638.2770538330078,0.7159933
47689,638.2770538330078,0.7159933
15068,627.2506713867188,0.7026678
67323,646.0018157958984,0.72534883
285,79.40125465393066,0.7122859
