id,incentives,renewal
649,269.33687925338745,0.8950586
81136,856.2362194061279,0.7944108
70762,401.06695890426636,0.35574076
53935,367.80810356140137,0.73491406
15476,556.2343597412109,0.6177302
64797,913.0652546882629,0.85211235
67412,71.99835777282715,0.22333221
44241,115.5238151550293,0.21888189
5069,1159.4499349594116,0.9241027
16615,2360.473573207855,0.9096301
84281,1619.8879480361938,0.8827074
82623,73.67205619812012,0.65718347
86475,94.78014707565308,0.08170712
68263,65.6747817993164,0.5813104
113135,57.323455810546875,0.50334704
45532,1230.5116653442383,0.7378239
102161,642.9746747016907,0.9449107
84789,415.77672958374023,0.13784963
62398,776.9796252250671,0.71507925
70148,233.2531213760376,0.7649856
102487,532.1202278137207,0.4020797
100513,417.3924922943115,0.37080005
92702,215.75599908828735,0.39438802
25051,96.64535522460938,0.101753436
92920,1140.6959295272827,0.9076424
25520,724.6277332305908,0.66338867
81869,2278.9496183395386,0.6233528
75402,575.5037069320679,0.83653206
34053,10.375499725341797,0.08725959
21191,753.2615661621094,0.85719204
10864,400.5192518234253,0.8060859
6349,471.8855023384094,0.67471087
85213,566.5227770805359,0.8222868
17255,316.0715103149414,0.6244593
108351,62.32684850692749,0.19271491
51437,824.3662118911743,0.76235765
88629,504.464328289032,0.25782764
85367,97.80693054199219,0.89371485
12313,57.578086853027344,0.505703
71659,744.272768497467,0.682723
35142,433.809757232666,0.8796273
62988,1388.998031616211,0.84168845
8793,147.0356583595276,0.46777484
11433,769.2317962646484,0.8771364
30586,1472.393274307251,0.8972608
53012,226.07570886611938,0.7395268
87924,565.5750632286072,0.8207837
106177,829.3384909629822,0.7673425
63058,974.5967388153076,0.57471263
99537,820.7098245620728,0.6351831
35336,630.5235028266907,0.3244936
78691,65.79136848449707,0.5824073
16161,678.6003112792969,0.7650373
94318,355.59332370758057,0.70860356
96583,269.3919539451599,0.89526474
104560,318.9370036125183,0.5951711
19638,2193.8610076904297,0.91298085
26080,772.4257707595825,0.7105617
113482,595.4146385192871,0.8682599
82175,240.78065156936646,0.7918286
1239,207.09067583084106,0.672833
32521,111.95647716522217,0.09666436
68529,626.4790892601013,0.918187
38882,20.98238468170166,0.03901576
8299,250.9596347808838,0.82837427
98521,806.562066078186,0.623487
47257,358.9645028114319,0.50437564
42445,962.8454446792603,0.75429744
104700,256.14845752716064,0.18932611
109204,1090.627670288086,0.86397475
20138,72.85881042480469,0.07650777
28468,1792.5041913986206,0.88453376
94964,470.8147644996643,0.30570418
59773,129.8307180404663,0.4106102
17261,1452.620029449463,0.8840251
9570,133.0958604812622,0.42140645
55159,64.55004215240479,0.12106048
82480,233.82943868637085,0.7670369
51225,68.47232580184937,0.09217966
53176,23.523330688476562,0.2001758
82883,233.87467861175537,0.7671963
63590,1403.3746719360352,0.8512264
50906,222.63801097869873,0.1641238
21635,257.26836919784546,0.22512123
84000,200.46722888946533,0.386485
79029,1516.4244174957275,0.92686284
60256,1274.8551964759827,0.87775207
110660,90.02155065536499,0.28091004
51023,1564.9627447128296,0.7627688
99146,627.643883228302,0.5690812
93878,410.9090566635132,0.82891566
93845,231.695294380188,0.7594466
5364,4.132747650146484,0.03456516
106612,612.2188568115234,0.6845652
79928,766.4566040039062,0.8736655
94761,1321.4169144630432,0.7073448
7126,836.1727595329285,0.7742065
82176,602.4627685546875,0.67285043
53475,61.54060363769531,0.06453954
88108,1542.8173542022705,0.9446942
65166,82.48257637023926,0.7421815
65378,298.5137701034546,0.58754534
47119,722.3473191261292,0.6611524
64338,1802.1504878997803,0.8897664
48872,119.08918619155884,0.37526676
26061,1338.541567325592,0.9261284
78191,787.8227233886719,0.90045875
108224,951.6928195953369,0.8917309
47646,36.0417366027832,0.31022885
63423,936.7062449455261,0.8763245
109453,415.9480333328247,0.5895728
43299,628.4996867179871,0.92145365
86879,442.97128915786743,0.6305132
51882,1026.7324447631836,0.80881804
84497,54.34638261795044,0.046675846
19699,906.2075614929199,0.47360986
52164,628.3273100852966,0.56973946
36055,275.7611274719238,0.5401252
17844,1683.3382844924927,0.8257326
12006,710.0601196289062,0.8036561
51731,808.59375,0.9266513
101823,443.2182312011719,0.48558608
70611,998.3628988265991,0.78453344
57291,215.7118320465088,0.18803047
3315,520.7154750823975,0.46721563
6841,370.32365798950195,0.5212392
95636,154.5846462249756,0.21070214
89508,614.9277091026306,0.8995648
78357,580.8792114257812,0.6470402
30363,1153.4535884857178,0.9188336
65880,767.844021320343,0.7060181
79166,282.54926204681396,0.55422467
16883,522.4059820175171,0.39442897
19400,260.5701684951782,0.8631349
97846,1157.8693985939026,0.7901549
35938,277.7341604232788,0.54422265
109739,386.93010807037354,0.77639383
7542,125.77682733535767,0.3972413
62506,1479.7210693359375,0.9021755
106686,719.0766334533691,0.6579409
22500,413.409948348999,0.8344277
73566,464.0847444534302,0.6627455
34462,1169.9867248535156,0.93337035
109,1146.326243877411,0.7815996
82344,1704.9862146377563,0.83733135
70324,1533.5682034492493,0.8313311
47235,626.1751055717468,0.91769856
78355,607.5496673583984,0.6789587
97012,363.81036043167114,0.511557
103271,987.4681234359741,0.9287223
54640,396.4347839355469,0.7971406
18452,441.2384033203125,0.4833052
80733,496.84953689575195,0.3743582
22069,1198.340892791748,0.6368665
63586,915.7292246818542,0.85483456
63069,542.016327381134,0.7836373
66451,1160.3506207466125,0.61531544
5163,450.61755180358887,0.9171875
6542,1495.835781097412,0.91299677
79333,920.2621579170227,0.85946846
8752,942.9198503494263,0.8827064
37396,795.1126098632812,0.90963537
27502,564.363956451416,0.42757204
65597,516.7543888092041,0.74411315
50178,832.3441743850708,0.77036
51709,523.4128832817078,0.34111008
32294,623.6629486083984,0.69834197
76360,584.3326449394226,0.8505733
